id	file	slot	page	hex	src	tgt
sys2_571	SYSTEM/MASTER.EMI	50	0	12641290b45d3a012020bab4d68a779c696d5fcfdbf45d76128512ba01050a1500063a1288127c202020050a1501063ab4e2dbbbd6	放向キ-：\n{码20}{码20}スキルをはずしたいメンバ-の選択\n{色0A}{符号2 00}{/色}：決定{码20}{码20}{码20}{色0A}×{/色}：キャンセル	方向键：\n  选择要卸下技能的队员\n{色0A}{符号2 00}{/色}：确定   {色0A}×{/色}：取消
sys2_572	SYSTEM/MASTER.EMI	51	0	6776d05df3a20112761277bab4d68a776a6a128395a2647c6a0212641290b45d126812a83ab35dbcd61286128701050a1500063abab4d68a779c6a2020050a1501063ab4e2dbbbd6	このモ-ドで\n装備スキルをはすす事ができます\n---\n放向キ-上下：カ-ソル移動\n{色0A}{符号2 00}{/色}：スキルをはずす{码20}{码20}{色0A}×{/色}：キャンセル	在此模式下\n可以卸下已装备的技能\n---\n方向键上下：移动光标\n{色0A}{符号2 00}{/色}：卸下技能  {色0A}×{/色}：取消
sys2_573	SYSTEM/MASTER.EMI	52	0	12f8135a12fe7312b65f7312cc6372657080b4e2dbfba20112bd12472f12fe1283817f8a12cc617c6a23026d9f6924bab4d681aeafc0ce770112f8135a12fe732012b689726687a40180846067719524a2647c6b8b230212641290b45d126812a83ab7ccdbf38a128512ba01050a1500063a1288127c2020050a1501063ab4e2dbfb73128f86	伝承師に会いに行かなくてもキャンプで\n入門/師事やめを行えます。\n---\nただし、スキルやアイテムは\n伝承師に{码20}会わなければ\nもらうことが、できません。\n---\n放向キ-上下：コマンドを選択\n{色0A}{符号2 00}{/色}：決定{码20}{码20}{色0A}×{/色}：キャンプに戻る	不需前往传承师所在地\n在营地即可入门或停止师承\n---\n但是，技能和道具\n必须亲自见传承师\n才能获得\n---\n方向键上下：选择指令\n{色0A}{符号2 00}{/色}：确定  {色0A}×{/色}：返回营地
sys2_574	SYSTEM/MASTER.EMI	53	0	12641290b45d3ab35dbcd6761286128701050a1500063a1288127c2020050a1501063ab4e2dbbbd6	放向キ-：カ-ソルの移動\n{色0A}{符号2 00}{/色}：決定{码20}{码20}{色0A}×{/色}：キャンセル	方向键：移动光标\n{色0A}{符号2 00}{/色}：确定  {色0A}×{/色}：取消
sys2_575	SYSTEM/MASTER.EMI	54	0	cfdbf45d76124312e077240112fe12836a8612f8135a12fe73838501120164651211129c697c6a2302c35dec731221896b70241294124d72cfdbf45d73016c9f707c69946023026e727d73247b6b5f8a130a6170150930150a8a0112a8120686128a122124124312e012db77150930150a7372857c6a0212641290b45d3ab35dbcd612861287014c31404c322f52314052323a01202020202012fe12836a86cfdbf45d765f87636102050a1500063a1288127c2020050a1501063ab4e2dbbbd6	メンバ-の成長は、\n師事する伝承師により\n大きく変化します。\n---\nニ-ズに合わせて、強力なメンバ-に\nそだてましょう。\n---\nちなみに、ほせいを加えて{符号2 09}0』を\n下回る場合、成長度は{符号2 09}0』になります\n---\n放向キ-：カ-ソル移動\nL1·L2/R1·R2：\n{码20}{码20}{码20}{码20}{码20}師事するメンバ-のいれかえ\n---\n{色0A}{符号2 00}{/色}：決定{码20}{码20}{色0A}×{/色}：キャンセル	队员的成长\n会因师承的传承师\n而产生很大变化\n---\n根据需要培养出\n强大的队员吧\n---\n另外，加上修正后若低于{符号2 09}0』\n成长度将以{符号2 09}0』计算\n---\n方向键：移动光标\nL1·L2/R1·R2：\n     切换师承的队员\n---\n{色0A}{符号2 00}{/色}：确定  {色0A}×{/色}：取消
sys2_576	SYSTEM/MASTER.EMI	55	0	12641290b45d3ab35dbcd61286128701050a1500063a133276639f5f8a12808601050a1501063ab4e2dbbbd6	放向キ-：カ-ソル移動\n{色0A}{符号2 00}{/色}：次のかだいを見る\n{色0A}×{/色}：キャンセル	方向键：移动光标\n{色0A}{符号2 00}{/色}：查看下一页\n{色0A}×{/色}：取消
sys2_577	SYSTEM/MASTER.EMI	56	0	20efcd5d2020202020202020202020202020	{码20}ダミ-{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}{码20}	 占位 
sys2_578	SYSTEM/MASTER.EMI	85	0	434f4d504c455445	COMPLETE	完成
sys2_579	SYSTEM/MASTER.EMI	86	0	4e4f2044415441	NO{码20}DATA	无存档数据
sys2_580	SYSTEM/MASTER.EMI	87	0	1710103c05023506c8e1c112c9126876b7dbf88a016f729884876d84027c6d89697680717301134f86955f5f23	{立绘1010}「{色02}5{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。	{立绘1010}「能打出{色02}5{/色}击\n以上的连击后\n---\n到时候再来\n找老夫吧
sys2_581	SYSTEM/MASTER.EMI	88	0	1710103c0502313006c8e1c112c9126876b7dbf88a016f729884876d84027c6d89697680717301134f86955f5f23	{立绘1010}「{色02}10{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。	{立绘1010}「能打出{色02}10{/色}击\n以上的连击后\n---\n到时候再来\n找老夫吧
sys2_582	SYSTEM/MASTER.EMI	89	0	1710103c0502313506c8e1c112c9126876b7dbf88a016f729884876d84027c6d89697680717301134f86955f5f23	{立绘1010}「{色02}15{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。	{立绘1010}「能打出{色02}15{/色}击\n以上的连击后\n---\n到时候再来\n找老夫吧
sys2_583	SYSTEM/MASTER.EMI	90	0	1710103c0502323006c8e1c112c9126876b7dbf88a016f729884876d84027c6d89697680717301134f86955f5f23	{立绘1010}「{色02}20{/色}ヒット以上のコンボを\nつなげられたら\n---\nまたわしのもとに\n来るがいい。	{立绘1010}「能打出{色02}20{/色}击\n以上的连击后\n---\n到时候再来\n找老夫吧
sys2_584	SYSTEM/MASTER.EMI	91	0	1710103c627c616d6e77806024018969766aa7708accbabd5d697001697c916d2302806963696d8401627c616d6e7301122212b58a1355616d677177025f6f6320896973719170120e120176017b67857172867663807223	{立绘1010}「おまえたちはもう、\nわしのすべてをマスタ-して\nしまった。\n---\nもしかしたら\nおまえたちに\n魔術を教えたことは\n---\nいつか{码20}わしにとって最大の\nほこりとなるのかもな。	{立绘1010}「你们已经\n完全掌握了老夫的\n全部本事\n---\n说不定\n教导你们魔术\n这件事\n---\n总有一天会成为\n老夫最大的骄傲吧
sys2_585	SYSTEM/MASTER.EMI	93	0	1711113c787c7212f473a280247c6d0112b65f73134f70835b027b6373802412cd635e916d8401135561705e98865d23	{立绘1111}「ひまな時にでも、また\n会いに来てよ‥\n---\nほかにも、何かあったら\n教えてあげる-。	{立绘1111}「有空的时候\n再来找我吧…\n---\n还有什么其他事的话\n我会教你的哦
sys2_586	SYSTEM/MASTER.EMI	94	0	1711113c787c7212f473a280247c6d0112b65f73134f70835b027b6373802412cd635e916d8401135561705e98865d23	{立绘1111}「ひまな時にでも、また\n会いに来てよ‥\n---\nほかにも、何かあったら\n教えてあげる-。	{立绘1111}「有空的时候\n再来找我吧…\n---\n还有什么其他事的话\n我会教你的哦
sys2_587	SYSTEM/MASTER.EMI	95	0	1711113c787c7212f473a280247c6d0112b65f73134f70835b027b6373802412cd635e916d8401135561705e98865d23	{立绘1111}「ひまな時にでも、また\n会いに来てよ‥\n---\nほかにも、何かあったら\n教えてあげる-。	{立绘1111}「有空的时候\n再来找我吧…\n---\n还有什么其他事的话\n我会教你的哦
sys2_588	SYSTEM/MASTER.EMI	96	0	1711113c787c7212f473a280247c6d0112b65f73134f70835b027b6373802412cd635e916d8401135561705e98865d23	{立绘1111}「ひまな時にでも、また\n会いに来てよ‥\n---\nほかにも、何かあったら\n教えてあげる-。	{立绘1111}「有空的时候\n再来找我吧…\n---\n还有什么其他事的话\n我会教你的哦
sys2_589	SYSTEM/MASTER.EMI	97	0	1711113ca36080245e726d135173011355618487868076775b0212a9131c241355616e92916d7d6d5f5d23025b0b5b0b5b6c877285730112a46963916d89835d230212cd632412fe132073a2800172916d7d6d5fa25d21	{立绘1111}「どうも、あなた達に\n教えられるものは‥\n---\n全部、教えちゃったみたい-。\n---\n‥{码0B}‥{码0B}‥それなりに\n楽しかったわよ-。\n---\n何か、師匠にでも\nなったみたいで-！	{立绘1111}「能教你们的东西\n…\n---\n好像已经全都教完了呢\n---\n…{码0B}…{码0B}…还挺\n开心的呢\n---\n感觉好像当了\n师父一样呢
sys2_590	SYSTEM/MASTER.EMI	99	0	1712123c120a76b2c1b773b7c1f4775f84725f0112d912bf72767712747612c012d312fd2102050233300612c912687601b7dbf88a12cb696d84017c6d819170134f705d23	{立绘1212}「海のオトコにコトバはいらない\n重要なのは心の一体感！\n---\n{色02}30{/色}以上の\nコンボを出したら\nまたやって来て-。	{立绘1212}「海之男儿不需言语\n重要的是心灵的共鸣\n---\n打出{色02}30{/色}以上的\n连击后\n再来找我吧
sys2_591	SYSTEM/MASTER.EMI	100	0	1712123c120a76b2c1b773b7c1f4775f84725f0112d912bf72767712747612c012d312fd2102050234300612c912687601b7dbf88a12cb696d84017c6d819170134f705d23	{立绘1212}「海のオトコにコトバはいらない\n重要なのは心の一体感！\n---\n{色02}40{/色}以上の\nコンボを出したら\nまたやって来て-。	{立绘1212}「海之男儿不需言语\n重要的是心灵的共鸣\n---\n打出{色02}40{/色}以上的\n连击后\n再来找我吧
sys2_592	SYSTEM/MASTER.EMI	101	0	1712123c120a76b2c1b773b7c1f4775f84725f0112d912bf72767712747612c012d312fd2102050235300612c912687601b7dbf88a12cb696d84017c6d819170134f705d23	{立绘1212}「海のオトコにコトバはいらない\n重要なのは心の一体感！\n---\n{色02}50{/色}以上の\nコンボを出したら\nまたやって来て-。	{立绘1212}「海之男儿不需言语\n重要的是心灵的共鸣\n---\n打出{色02}50{/色}以上的\n连击后\n再来找我吧
sys2_593	SYSTEM/MASTER.EMI	102	0	1712123c120a76b2c1b773b7c1f4775f84725f0112d912bf72767712747612c012d312fd2102050237300612c912687601b7dbf88a12cb696d84017c6d819170134f705d23	{立绘1212}「海のオトコにコトバはいらない\n重要なのは心の一体感！\n---\n{色02}70{/色}以上の\nコンボを出したら\nまたやって来て-。	{立绘1212}「海之男儿不需言语\n重要的是心灵的共鸣\n---\n打出{色02}70{/色}以上的\n连击后\n再来找我吧
sys2_594	SYSTEM/MASTER.EMI	103	0	1712123c806024647d6d6e7701120a76b2c1b776120076b2c1b79f23025e7177123112aa6d6ea201958ba4868b9f835d21	{立绘1212}「もう、きみたちは\n海のオトコの中のオトコだ。\n---\nあとは自分たちで\nがんばるんだよ-！	{立绘1212}「你们已经是\n海之男儿中的男儿了\n---\n接下来就靠自己\n努力吧
sys2_595	SYSTEM/MASTER.EMI	105	0	1713133c12fb12268a12da697001050237300612c912687601d0dbbabd5d8a026c761250a26d69637f7001134f868b9f2302133276132f8a135561867677016c8763849f8323	{立绘1313}「世界を旅して\n{色02}70{/色}以上の\nモンスタ-を\n---\nその目でたしかめて\n来るんだ。\n---\n次の技を教えるのは\nそれからだよ。	{立绘1313}「周游世界\n找到{色02}70{/色}\n以上的怪物\n---\n亲眼看过之后\n再回来吧\n---\n传授下一个招式\n要等那之后
sys2_596	SYSTEM/MASTER.EMI	106	0	1713133c12fb12268a12da697001050238350612c912687601d0dbbabd5d8a026c761250a26d69637f7001134f868b9f2302133276132f8a135561867677016c8763849f8323	{立绘1313}「世界を旅して\n{色02}85{/色}以上の\nモンスタ-を\n---\nその目でたしかめて\n来るんだ。\n---\n次の技を教えるのは\nそれからだよ。	{立绘1313}「周游世界\n找到{色02}85{/色}\n以上的怪物\n---\n亲眼看过之后\n再回来吧\n---\n传授下一个招式\n要等那之后
sys2_597	SYSTEM/MASTER.EMI	107	0	1713133c12fb12268a12da69700105023130300612c912687601d0dbbabd5d8a026c761250a26d69637f7001134f868b9f2302133276132f8a135561867677016c8763849f8323	{立绘1313}「世界を旅して\n{色02}100{/色}以上の\nモンスタ-を\n---\nその目でたしかめて\n来るんだ。\n---\n次の技を教えるのは\nそれからだよ。	{立绘1313}「周游世界\n找到{色02}100{/色}\n以上的怪物\n---\n亲眼看过之后\n再回来吧\n---\n传授下一个招式\n要等那之后
sys2_598	SYSTEM/MASTER.EMI	109	0	1713133c5f6f767c7363015e8b6d6d6e73135561866771950112cd80726572916d8323025e6d6973a264867677015e7177205f768667710165845f9f755b	{立绘1313}「いつのまにか\nあんたたちに教えることが\n何もなくなったよ。\n---\nあたしにできるのは\nあとは{码20}いのること\nくらいだね‥	{立绘1313}「不知不觉间\n已经没有什么\n能教你们的了\n---\n我现在能做的\n也只有祈祷了\n…
sys2_599	SYSTEM/MASTER.EMI	111	0	1714143c133e12ef130e7612de12c88a010502380612de12c912687369707b695f8360026c60696d84133276133e12ef122212238a01135561705e98868360	{立绘1414}「妖精村の人数を\n{色02}8{/色}人以上にしてほしいよう\n---\nそうしたら次の妖精魔法を\n教えてあげるよう	{立绘1414}「希望妖精村\n的人数达到{色02}8{/色}人以上\n---\n那样的话就教你\n下一个妖精魔法
sys2_600	SYSTEM/MASTER.EMI	112	0	1714143c133e12ef130e7612de12c88a01050231320612de12c912687369707b695f8360026c60696d84133276133e12ef122212238a01135561705e98868360	{立绘1414}「妖精村の人数を\n{色02}12{/色}人以上にしてほしいよう\n---\nそうしたら次の妖精魔法を\n教えてあげるよう	{立绘1414}「希望妖精村\n的人数达到{色02}12{/色}人以上\n---\n那样的话就教你\n下一个妖精魔法
sys2_601	SYSTEM/MASTER.EMI	113	0	1714143c133e12ef130e7612de12c88a01050231360612de12c912687369707b695f8360026c60696d84133276133e12ef122212238a01135561705e98868360	{立绘1414}「妖精村の人数を\n{色02}16{/色}人以上にしてほしいよう\n---\nそうしたら次の妖精魔法を\n教えてあげるよう	{立绘1414}「希望妖精村\n的人数达到{色02}16{/色}人以上\n---\n那样的话就教你\n下一个妖精魔法
sys2_602	SYSTEM/MASTER.EMI	114	0	1714143c133e12ef130e7612de12c88a01050232300612de12c912687369707b695f8360026c60696d84133276133e12ef122212238a01135561705e98868360	{立绘1414}「妖精村の人数を\n{色02}20{/色}人以上にしてほしいよう\n---\nそうしたら次の妖精魔法を\n教えてあげるよう	{立绘1414}「希望妖精村\n的人数达到{色02}20{/色}人以上\n---\n那样的话就教你\n下一个妖精魔法
sys2_603	SYSTEM/MASTER.EMI	115	0	1714143c80601355618667717701727380725f66a302133e12ef767f8ba3609f667701121189849c7d707b695f83600181656c659f8360	{立绘1414}「もう教えることは\nなにもないけど\n---\n妖精のめんどうだけは\n変わらずみてほしいよう\nやくそくだよう	{立绘1414}「已经没有什么\n能教的了\n---\n但妖精的事\n还请继续关照\n约定哦
sys2_604	SYSTEM/MASTER.EMI	117	0	1715153c6f85fdafdbc105023430303006730172916d84247c6d134f8691ac8323026c8b71649201b2d47671917062648a01fbd7eddbc16a91638423	{立绘1515}「つりポイント{色02}4000{/色}に\nなったら、また来るっぺよ。\n---\nそんときゃ\nオラのとっておきを\nプレゼントすっから。	{立绘1515}「钓鱼点数达到{色02}4000{/色}后\n再来吧\n---\n到时候\n送你俺的\n独门礼物哦
sys2_605	SYSTEM/MASTER.EMI	118	0	1715153c6f85fdafdbc105023630303006730172916d84247c6d134f8691ac8323026c8b71649201b2d47671917062648a01fbd7eddbc16a91638423	{立绘1515}「つりポイント{色02}6000{/色}に\nなったら、また来るっぺよ。\n---\nそんときゃ\nオラのとっておきを\nプレゼントすっから。	{立绘1515}「钓鱼点数达到{色02}6000{/色}后\n再来吧\n---\n到时候\n送你俺的\n独门礼物哦
sys2_606	SYSTEM/MASTER.EMI	119	0	1715153c6f85fdafdbc105023935303006730172916d84247c6d134f8691ac8323026c8b71649201b2d47671917062648a01fbd7eddbc16a91638423	{立绘1515}「つりポイント{色02}9500{/色}に\nなったら、また来るっぺよ。\n---\nそんときゃ\nオラのとっておきを\nプレゼントすっから。	{立绘1515}「钓鱼点数达到{色02}9500{/色}后\n再来吧\n---\n到时候\n送你俺的\n独门礼物哦
sys2_607	SYSTEM/MASTER.EMI	121	0	1715153c690b916369246a8b988f728c016f5f73245e8b6e928b77016f852464897f6e7c916dac635b028060205e8b6e928b7701128480957d717f86018591a9726f8512f112de9f91ac23	{立绘1515}「し{码0B}っかし、すんげぇなぁ\nついに、あんちゃんは\nつり、きわめちまったぺか‥\n---\nもう{码20}あんちゃんは\n誰もがみとめる\nりっぱなつり名人だっぺ。	{立绘1515}「不{码0B}过，真了不起啊\n小哥终于\n达到垂钓的极致了…\n---\n小哥已经是\n大家都公认的\n出色的钓鱼名人了
sys2_608	SYSTEM/MASTER.EMI	123	0	1716163caeafc0ce76124e12af950105023830067372916d84017c6d6470659f685f2302678795a2646d840171917062647620132f8a0113556186a26a8323	{立绘1616}「アイテムの種類が\n{色02}80{/色}になったら\nまたきてください。\n---\nこれができたら\nとっておきの{码20}技を\n教えるですよ。	{立绘1616}「道具种类达到\n{色02}80{/色}种后\n再来吧\n---\n做到的话\n就教你独门\n绝技哦
sys2_609	SYSTEM/MASTER.EMI	124	0	1716163caeafc0ce76124e12af95010502313230067372916d84017c6d6470659f685f2302678795a2646d840171917062647620132f8a0113556186a26a8323	{立绘1616}「アイテムの種類が\n{色02}120{/色}になったら\nまたきてください。\n---\nこれができたら\nとっておきの{码20}技を\n教えるですよ。	{立绘1616}「道具种类达到\n{色02}120{/色}种后\n再来吧\n---\n做到的话\n就教你独门\n绝技哦
sys2_610	SYSTEM/MASTER.EMI	127	0	1716163c806024efdbc2126473016269618667717720725fa26a23026a70647220746a917112de12dc8a0112a78ba2659f685f5b	{立绘1616}「もう、ダンナ放に\nおしえることは{码20}ないです。\n---\nすてきな{码20}ぬすっと人生を\n步んでください‥	{立绘1616}「老爷已经没有\n什么能教的了\n---\n祝你走上精彩的\n盗贼人生…
sys2_611	SYSTEM/MASTER.EMI	129	0	1717173cb7dbf8762012b37779635f76835b0213327724b7dbf8a25b0105023135303006efcf5deb12c912688a0112cb69707d708323026c60696d842413327601bab4d68a20135561705e98868323	{立绘1717}「コンボの{码20}道はふかいのよ‥\n---\n次は、コンボで‥\n{色02}1500{/色}ダメ-ジ以上を\n出してみてよ。\n---\nそうしたら、次の\nスキルを{码20}教えてあげるよ。	{立绘1717}「连击之道很深奥…\n---\n下次用连击\n打出{色02}1500{/色}\n以上的伤害试试\n---\n做到的话\n就教你下一个技能
sys2_612	SYSTEM/MASTER.EMI	130	0	1717173cb7dbf8762012b37779635f76835b0213327724b7dbf8a25b0105023330303006efcf5deb12c912688a0112cb69707d708323026c60696d842413327601bab4d68a20135561705e98868323	{立绘1717}「コンボの{码20}道はふかいのよ‥\n---\n次は、コンボで‥\n{色02}3000{/色}ダメ-ジ以上を\n出してみてよ。\n---\nそうしたら、次の\nスキルを{码20}教えてあげるよ。	{立绘1717}「连击之道很深奥…\n---\n下次用连击\n打出{色02}3000{/色}\n以上的伤害试试\n---\n做到的话\n就教你下一个技能
sys2_613	SYSTEM/MASTER.EMI	131	0	1717173cb7dbf8762012b37779635f76835b0213327724b7dbf8a25b010502313030303006efcf5deb12c912688a0112cb69707d708323026c60696d842413327601bab4d68a20135561705e98868323	{立绘1717}「コンボの{码20}道はふかいのよ‥\n---\n次は、コンボで‥\n{色02}10000{/色}ダメ-ジ以上を\n出してみてよ。\n---\nそうしたら、次の\nスキルを{码20}教えてあげるよ。	{立绘1717}「连击之道很深奥…\n---\n下次用连击\n打出{色02}10000{/色}\n以上的伤害试试\n---\n做到的话\n就教你下一个技能
sys2_614	SYSTEM/MASTER.EMI	133	0	1717173cbae9af8975245e726d13515b018060245e6d6995011355618667717720725f8923	{立绘1717}「スゴイわね、あなた達‥\nもう、あたしが\n教えることは{码20}ないわ。	{立绘1717}「真厉害啊你们…\n我已经没有什么\n能教你们的了
sys2_615	SYSTEM/MASTER.EMI	135	0	1718183c12ad5f7612b3776c6772699f230264897f86997173015f7c7ca21280617263916d8076950112806170658623020502333030300612c91268760112c0121f8a1310706d84027c6d134f86955f5f23	{立绘1818}「戦いの道はそこなしだ。\n---\nきわめるごとに\nいままで見えなかったものが\n見えてくる。\n---\n{色02}3000{/色}以上の\n一撃を放てたら\n---\nまた来るがいい。	{立绘1818}「战斗之道无止境\n---\n每次精进\n都能看到以前\n看不到的东西\n---\n打出{色02}3000{/色}\n以上的一击后\n---\n再来吧
sys2_616	SYSTEM/MASTER.EMI	136	0	1718183c12ad5f7612b3776c6772699f230264897f86997173015f7c7ca21280617263916d8076950112806170658623020502353030300612c91268760112c0121f8a1310706d84027c6d134f86955f5f23	{立绘1818}「戦いの道はそこなしだ。\n---\nきわめるごとに\nいままで見えなかったものが\n見えてくる。\n---\n{色02}5000{/色}以上の\n一撃を放てたら\n---\nまた来るがいい。	{立绘1818}「战斗之道无止境\n---\n每次精进\n都能看到以前\n看不到的东西\n---\n打出{色02}5000{/色}\n以上的一击后\n---\n再来吧
sys2_617	SYSTEM/MASTER.EMI	137	0	1718183c12ad5f7612b3776c6772699f230264897f86997173015f7c7ca21280617263916d8076950112806170658623020502383030300612c91268760112c0121f8a1310706d84027c6d134f86955f5f23	{立绘1818}「戦いの道はそこなしだ。\n---\nきわめるごとに\nいままで見えなかったものが\n見えてくる。\n---\n{色02}8000{/色}以上の\n一撃を放てたら\n---\nまた来るがいい。	{立绘1818}「战斗之道无止境\n---\n每次精进\n都能看到以前\n看不到的东西\n---\n打出{色02}8000{/色}\n以上的一击后\n---\n再来吧
sys2_618	SYSTEM/MASTER.EMI	138	0	1718183c12ad5f7612b3776c6772699f230264897f86997173015f7c7ca21280617263916d807695011280617065862302050231323030300612c91268760112c0121f8a1310706d84027c6d134f86955f5f23	{立绘1818}「戦いの道はそこなしだ。\n---\nきわめるごとに\nいままで見えなかったものが\n見えてくる。\n---\n{色02}12000{/色}以上の\n一撃を放てたら\n---\nまた来るがいい。	{立绘1818}「战斗之道无止境\n---\n每次精进\n都能看到以前\n看不到的东西\n---\n打出{色02}12000{/色}\n以上的一击后\n---\n再来吧
sys2_619	SYSTEM/MASTER.EMI	139	0	1718183c6884728612df7d8a0180717f86728424025e7177123112aaa220676d618a0112806f6686955f5f23026212bb728420818786779c9f23	{立绘1818}「さらなる高みを\nもとめるなら、\n---\nあとは自分で{码20}こたえを\n見つけるがいい。\n---\nお前なら{码20}やれるはずだ。	{立绘1818}「若想追求\n更高的境界\n---\n剩下的就自己去\n寻找答案吧\n---\n你能做到的
sys2_620	SYSTEM/MASTER.EMI	141	0	1719193c12da777c9f7c9f0112e0a5646c60a26a633f02129465728612aa9f660112de77649c6f64816a657286677180015e857c6a23027c6d5f6fa280016d9c75706470659f685f23	{立绘1919}「旅はまだまだ\n長びきそうですか？\n---\n強くなる分だけ\n人はきずつきやすくなることも\nあります。\n---\nまたいつでも\nたずねてきてください。	{立绘1919}「旅途还要\n继续吗？\n---\n越强大\n越容易受伤\n也是常有的\n---\n随时\n欢迎再来
sys2_621	SYSTEM/MASTER.EMI	142	0	1719193c12da777c9f7c9f0112e0a5646c60a26a633f02129465728612aa9f660112de77649c6f64816a657286677180015e857c6a23027c6d5f6fa280016d9c75706470659f685f23	{立绘1919}「旅はまだまだ\n長びきそうですか？\n---\n強くなる分だけ\n人はきずつきやすくなることも\nあります。\n---\nまたいつでも\nたずねてきてください。	{立绘1919}「旅途还要\n继续吗？\n---\n越强大\n越容易受伤\n也是常有的\n---\n随时\n欢迎再来
sys2_622	SYSTEM/MASTER.EMI	143	0	1719193c12da777c9f7c9f0112e0a5646c60a26a633f02129465728612aa9f660112de77649c6f64816a657286677180015e857c6a23027c6d5f6fa280016d9c75706470659f685f23	{立绘1919}「旅はまだまだ\n長びきそうですか？\n---\n強くなる分だけ\n人はきずつきやすくなることも\nあります。\n---\nまたいつでも\nたずねてきてください。	{立绘1919}「旅途还要\n继续吗？\n---\n越强大\n越容易受伤\n也是常有的\n---\n随时\n欢迎再来
sys2_623	SYSTEM/MASTER.EMI	144	0	1719193c12da777c9f7c9f0112e0a5646c60a26a633f02129465728612aa9f660112de77649c6f64816a657286677180015e857c6a23027c6d5f6fa280016d9c75706470659f685f23	{立绘1919}「旅はまだまだ\n長びきそうですか？\n---\n強くなる分だけ\n人はきずつきやすくなることも\nあります。\n---\nまたいつでも\nたずねてきてください。	{立绘1919}「旅途还要\n继续吗？\n---\n越强大\n越容易受伤\n也是常有的\n---\n随时\n欢迎再来
sys2_624	SYSTEM/MASTER.EMI	145	0	1719193c896d697612c791705f86124c696477017d8b7213556170697c5f7c696d23025e7173a26486677177015e6d6d6365017e636186677165845fa26a23026da5736f63876d84015f6fa280626769659f685f23	{立绘1919}「わたしの持っている知しきは\nみんな教えてしまいました。\n---\nあとにできることは\nあたたかく\nむかえることくらいです。\n---\nたびにつかれたら\nいつでもおこしください。	{立绘1919}「我的知识\n全部教给你们了\n---\n剩下的只有\n温暖地\n迎接你们了\n---\n旅途累了\n随时过来吧
sys2_625	SYSTEM/MASTER.EMI	147	0	171a1a3c5b12ad612101b2c1b77712ad606771a2767d017d9563878623027e888bb2dbc2809f23027173636512ad12ae120612c895010502333030068a67616d8401133276132f8a689c66836023	{立绘1A1A}「‥戦え！\nオトコは戦うことでのみ\nみがかれる。\n---\nむろんオンナもだ。\n---\nとにかく戦闘回数が\n{色02}300{/色}をこえたら\n次の技をさずけよう。	{立绘1A1A}「‥战斗！\n男人只有在战斗中\n才能被磨炼\n---\n女人也一样\n---\n总之战斗次数\n超过{色02}300{/色}后\n就传授下一个招式
sys2_626	SYSTEM/MASTER.EMI	148	0	171a1a3c5b12ad612101b2c1b77712ad606771a2767d017d9563878623027e888bb2dbc2809f23027173636512ad12ae120612c895010502343030068a67616d8401133276132f8a689c66836023	{立绘1A1A}「‥戦え！\nオトコは戦うことでのみ\nみがかれる。\n---\nむろんオンナもだ。\n---\nとにかく戦闘回数が\n{色02}400{/色}をこえたら\n次の技をさずけよう。	{立绘1A1A}「‥战斗！\n男人只有在战斗中\n才能被磨炼\n---\n女人也一样\n---\n总之战斗次数\n超过{色02}400{/色}后\n就传授下一个招式
sys2_627	SYSTEM/MASTER.EMI	149	0	171a1a3c5b12ad612101b2c1b77712ad606771a2767d017d9563878623027e888bb2dbc2809f23027173636512ad12ae120612c895010502353030068a67616d8401133276132f8a689c66836023	{立绘1A1A}「‥戦え！\nオトコは戦うことでのみ\nみがかれる。\n---\nむろんオンナもだ。\n---\nとにかく戦闘回数が\n{色02}500{/色}をこえたら\n次の技をさずけよう。	{立绘1A1A}「‥战斗！\n男人只有在战斗中\n才能被磨炼\n---\n女人也一样\n---\n总之战斗次数\n超过{色02}500{/色}后\n就传授下一个招式
sys2_628	SYSTEM/MASTER.EMI	150	0	171a1a3c5b12ad612101b2c1b77712ad606771a2767d017d9563878623027e888bb2dbc2809f23027173636512ad12ae120612c895010502363030068a67616d8401133276132f8a689c66836023	{立绘1A1A}「‥戦え！\nオトコは戦うことでのみ\nみがかれる。\n---\nむろんオンナもだ。\n---\nとにかく戦闘回数が\n{色02}600{/色}をこえたら\n次の技をさずけよう。	{立绘1A1A}「‥战斗！\n男人只有在战斗中\n才能被磨炼\n---\n女人也一样\n---\n总之战斗次数\n超过{色02}600{/色}后\n就传授下一个招式
sys2_629	SYSTEM/MASTER.EMI	151	0	171a1a3c627c616d6e2402b2d776132f8a12a9131c62a8617001697c916da277725f6321020b5b7c5e5f5f2301b2d77613556112649501836a966d769f88602302638b69928a896a877483607323	{立绘1A1A}「おまえたち、\n---\nオレの技を全部おぼえて\nしまったではないか！\n---\n{码0B}‥まあいい。\nオレの教え放が\nよすぎたのだろう。\n---\nかんしゃをわすれぬように。	{立绘1A1A}「你们…\n---\n竟然已经把老夫的招式\n全都学去了\n---\n{码0B}…算了\n大概是老夫教导得\n太好了吧\n---\n别忘了感恩
