id	file	seg	src	tgt
005535	WORLD/AREAD110.EMI	11	{框02}{立绘8040}「どう‥しよう‥‥\n先回りされてしまった‥	{框02}{立绘8040}「怎么‥办‥‥\n被抢先一步了‥
005540	WORLD/AREAD110.EMI	11	{立绘0202}「ああ、そうだな‥\n---\nアンタ達には、さっき\n助けてもらったし‥\n---\n何とか逃がして\nやりたいんだがなぁ‥	{立绘0202}「嗯，也是‥\n---\n刚才你们\n帮了我一把‥\n---\n好歹得想办法\n放你们逃走啊‥
005541	WORLD/AREAD110.EMI	11	{立绘8040}「‥‥‥	{立绘8040}「‥‥‥
005542	WORLD/AREAD110.EMI	11	{立绘0202}「そうだなぁ‥\n---\nひょっとして、あの道なら\n連中に見つからずに‥\n---\n砂漠へ抜けられる\nかも知れねぇな。	{立绘0202}「有了‥\n---\n说不定走那条道\n就不会被他们发现‥\n---\n能一路穿到\n沙漠去呢。
005543	WORLD/AREAD110.EMI	11	{立绘C140}「道が‥、あるんですか！？	{立绘C140}「有那条‥、路吗！？
005544	WORLD/AREAD110.EMI	11	{立绘0202}「ちょいと、遠回りだけど\nサライから、北へ向かって‥\n---\n\n---\nチャンバって言う\nでかい町を抜ければ‥\n---\n砂漠に出られるハズだ。	{立绘0202}「虽然要绕点远\n从萨莱往北走‥\n---\n\n---\n穿过一个叫占巴的\n大城镇‥\n---\n应该就能到沙漠。
005545	WORLD/AREAD110.EMI	11	{立绘C140}「よかった‥！\n---\n何とか、兄さまのところへ\n戻れそうです。	{立绘C140}「太好了‥！\n---\n看来总算能回到\n哥哥大人身边了。
005546	WORLD/AREAD110.EMI	11	{立绘C140}「ありがとうございます。\n行ってみます‥！	{立绘C140}「非常感谢。\n我这就去‥！
005547	WORLD/AREAD110.EMI	11	{立绘0202}「ああ‥\n連中に、見つからんようにな！	{立绘0202}「嗯‥\n千万别被他们发现啊！
005548	WORLD/AREAD110.EMI	11	{立绘0202}「\n---\nチャンバへ行きな‥\n砂漠へ出られる‥！\n---\n早くしないと、そっちにも\n帝国の手が回るぜ！	{立绘0202}「\n---\n去占巴吧‥\n能通往沙漠‥！\n---\n动作慢了，帝国之手\n也会伸到那边去！
005549	WORLD/AREAD110.EMI	11	{框02}{立绘0101}「\n---\nくわらっく	{框02}{立绘0101}「\n---\n咔啦咬住
005550	WORLD/AREAD111.EMI	8	ますとのうえ	桅杆之上
005551	WORLD/AREAD111.EMI	8	{立绘8040}「ど、どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？	{立绘8040}「怎、怎么样‥\n很高吧‥、很怕吧？\n---\n要是不想玩了\n现在还来得及‥！？
005554	WORLD/AREAD111.EMI	8	{框21}ツネキチの体当たりを\n×ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから落とせば\n{队员01}の勝ちです。	{框21}常吉会冲撞过来\n请按×键\n起跳躲避。\n---\n成功躲避后，把常吉\n从桅杆上撞落\n即{队员01}获胜。
005556	WORLD/AREAD111.EMI	8	{立绘8242}「どうだ、海の上は‥？\n気持ちいいだろう。	{立绘8242}「如何，大海上‥？\n很惬意吧。
005557	WORLD/AREAD111.EMI	8	{立绘8242}「さあて、それで‥\nどこへ向かえば、いいんだ？	{立绘8242}「那么，接下来‥\n该往哪儿开才好？
005558	WORLD/AREAD111.EMI	8	{框05}	{框05}
005559	WORLD/AREAD111.EMI	8	{立绘8242}「ふむ‥、西側の大陸か‥\n---\n船で、直通ってワケには\nいかねぇな‥	{立绘8242}「唔姆‥、西侧大陆啊‥\n---\n船没法\n直达那儿‥
005560	WORLD/AREAD111.EMI	8	{立绘8242}「だが、船で近くまで行って\nそこから‥\n---\nあさせを伝って\n上陸できるって闻いてるよ。\n---\nまあ、何とかなるんじゃ\nねぇかな‥	{立绘8242}「不过，听说可以先开船\n到附近‥\n---\n再沿着浅滩\n登陆上岸。\n---\n总会有办法的\n吧‥
005561	WORLD/AREAD111.EMI	8	{立绘8242}「それまでの、何日か‥\n船の旅を楽しむこった‥！	{立绘8242}「在那之前的几天‥\n就好好享受航程吧‥！
005562	WORLD/AREAD111.EMI	8	{立绘8040}「異常、なーし‥！	{立绘8040}「一切，正常——‥！
005563	WORLD/AREAD111.EMI	8	{立绘0101}「海の上って‥\n気持ちいいですね\n	{立绘0101}「大海上‥\n真舒服啊\n
005567	WORLD/AREAD111.EMI	8	{立绘0304}「あたしも、海の上は\n初めてだよ‥\n---\n	{立绘0304}「我也是第一次\n来大海上‥\n---\n
005568	WORLD/AREAD111.EMI	8	{框05}{立绘0405}「何かが‥、この船を\n追ってきて‥\n---\n体当たりしてるみたいだ‥	{框05}{立绘0405}「有什么东西‥在\n追着这艘船‥\n---\n好像在用身体撞船‥
005569	WORLD/AREAD111.EMI	8	{框04}{立绘8242}「クジラ‥？イルカ‥？\n---\nいや‥、何だありゃ！？	{框04}{立绘8242}「鲸鱼‥？海豚‥？\n---\n不对‥、那是什么！？
005570	WORLD/AREAD111.EMI	8	{框05}{立绘0506}「ふっはー！\n---\nきたえ抜いた、この体！\nあのていどで\nやられはせぬわ！	{框05}{立绘0506}「呼哈——！\n---\n这具千锤百炼之躯！\n区区那种程度\n可打不倒我！
005571	WORLD/AREAD111.EMI	8	{框05}{立绘0506}「お前たちには、何度も\nおくれをとったが‥\n---\nそれも、ここまでだ\nぬっふーん！\n---\nあら海にもまれた\nこの俺様の\n技を食らえぇ〜い！	{框05}{立绘0506}「虽然输给\n你们好多次‥\n---\n到此为止了\n哼噗——！\n---\n尝尝我在大海里\n千锤百炼的\n这招吧——！
005572	WORLD/AREAD111.EMI	8	{框8B}{立绘0506}「どぅはっ！{延时30}	{框8B}{立绘0506}「咚哈！{延时30}
005573	WORLD/AREAD111.EMI	8	{框03}	{框03}
005574	WORLD/AREAD111.EMI	8	{框02}{立绘8242}「あいつ‥、海の男の\n修行したいって\nオレの所に来たんだけど‥\n---\nあのとおり、ケンカばかり\nしててなぁ‥	{框02}{立绘8242}「那家伙‥说是想\n修习海之男\n来我这儿拜师‥\n---\n结果就像这样\n整天只知道打架‥
005575	WORLD/AREAD111.EMI	8	{框02}{立绘8242}「あんたらに、負けて\nいいクスリになったろう‥	{框02}{立绘8242}「输给你们\n也算吃了剂良药吧‥
005576	WORLD/AREAD111.EMI	8	{框02}{立绘8242}「ま、心配しなくても\nあの様子なら‥\n---\nイルカに助けられて\n町まで归るだろ‥	{框02}{立绘8242}「嘛，不用担心\n看他那样子‥\n---\n会有海豚救他\n游回镇上的‥
005577	WORLD/AREAD111.EMI	8	‥それから、しばらく	‥在那之后，有一阵子
005578	WORLD/AREAD111.EMI	8	わたし達の船の旅は	我们的海上航行
005579	WORLD/AREAD111.EMI	8	何事もなく行きました。	一路平安无事。
005581	WORLD/AREAD111.EMI	8	{立绘0202}「大船に乘った気で\n安心してな‥\nと、言いたいところだが‥\n---\n風が、止まっちまった。\nおかしいな‥	{立绘0202}「想让你们\n安心乘船‥\n话是这么说‥\n---\n可风，停了。\n怪了‥
005583	WORLD/AREAD111.EMI	8	{框02}{立绘C140}「ジグさん！\n島が見えます‥！	{框02}{立绘C140}「吉格先生！\n能看见岛了‥！
005584	WORLD/AREAD111.EMI	8	{框06}{立绘8040}「兄キ、島って\nもしかして‥！？	{框06}{立绘8040}「老大，那岛\n莫非是‥！？
005585	WORLD/AREAD111.EMI	8	{立绘0202}「ああ、どうやら\nマズい場所に\n迷いこんだらしい‥\n---\nくそ、オレとした事が‥！	{立绘0202}「啊，看来我们\n迷路闯进了\n麻烦的地方‥\n---\n可恶，我竟会‥！
005586	WORLD/AREAD111.EMI	8	{立绘8202}「ここは、\n---\n火の山島という\n島の近くで‥\n---\n魔神の海と呼ばれる\n边りなんだ‥	{立绘8202}「这里是‥\n---\n名叫火山岛的\n岛屿附近‥\n---\n被称为魔神之海\n的海域‥
005587	WORLD/AREAD111.EMI	8	{立绘8040}「それで‥、その島に\n神様がいて‥\n---\n気まぐれに風を止めたり\n高波をおこしたりして‥\n---\nたくさんの船が\n沈められているんだ‥！	{立绘8040}「然后‥那座岛上\n住着一位神‥\n---\n会心血来潮地止住风\n掀起巨浪‥\n---\n很多船\n都被他弄沉了‥！
005588	WORLD/AREAD111.EMI	8	{立绘0202}「つまり‥、その\n神様の気が変わって‥\n---\n風がふくまで\n船が動かせねぇって\nことなんだ。	{立绘0202}「也就是说‥那位\n神大人心血来潮‥\n---\n不到风起\n船就动不了\n就是这个意思。
005589	WORLD/AREAD111.EMI	8	{框06}{立绘C140}「でも、	{框06}{立绘C140}「但是，
005590	WORLD/AREAD111.EMI	8	{框06}{立绘C140}「ジグさん‥\nその島に上陸することは\nできますか？	{框06}{立绘C140}「吉格先生‥\n我们可以登上\n那座岛吗？
005591	WORLD/AREAD111.EMI	8	{立绘0202}「そりゃ、できない事は\nねぇけど‥\n---\nさっきも言ったとおり\nヤバいかも知れねぇぞ？	{立绘0202}「那倒不是\n做不到‥\n---\n可就像刚才说的\n搞不好会有危险哦？
005592	WORLD/AREAD111.EMI	8	{立绘0202}「だったら、そこの\nボートを使って\n島へ行けばいいぜ‥\n---\nツネキチ！\nおめぇ、ボートを\nこいでやりな‥！	{立绘0202}「那就用那边的\n小艇\n上岛就行‥\n---\n常吉！\n你给他们\n划船‥！
005593	WORLD/AREAD111.EMI	8	{立绘8040}「じゃ、じゃあ‥\n---\n島に行く用意が\nできたら‥\n---\nおれに声をかけてよ。\nボートを出してやるから‥	{立绘8040}「那、那‥\n---\n等你们做好\n上岛准备‥\n---\n就叫我一声。\n我把小艇放下去‥
005594	WORLD/AREAD111.EMI	8	{立绘0304}「竜の化身‥？\n---\nどうも、そんな気配は\nしないけどねぇ‥\n---\n{立绘0607}って、言ってます。	{立绘0304}「龙的化身‥？\n---\n总感觉没有\n那种气息呢‥\n---\n{立绘0607}它是这么说的。
005595	WORLD/AREAD111.EMI	8	{立绘0202}「島へ、行くんなら\nそのボートで‥\n---\nツネキチに、ボートを\nこがせるよ。	{立绘0202}「要上岛\n就用那艘小艇‥\n---\n我会让常吉\n给你们划。
005598	WORLD/AREAD111.EMI	8	{框04}{立绘8040}「ここから、上陸できるよ‥	{框04}{立绘8040}「从这里，就能上岸了‥
005599	WORLD/AREAD111.EMI	8	{框04}{立绘8040}「おれは、ここで\n待ってるから‥\n---\n船に戻るときは\nここまで、来てくれ‥	{框04}{立绘8040}「我就在这里\n等着‥\n---\n要回船上时\n就到这里来‥
005604	WORLD/AREAD111.EMI	8	{框05}{立绘0708}「なんだあ‥\n神様にお供えでも\n持ってきたのが？	{框05}{立绘0708}「什么人啊‥\n是给神带来\n供品的吗？
005605	WORLD/AREAD111.EMI	8	{框06}{立绘8841}「こ、こんにちは‥\n---\nえーと‥\n海の竜さんですか？	{框06}{立绘8841}「你、你好‥\n---\n那个‥\n您是海之龙吗？
005606	WORLD/AREAD111.EMI	8	{框06}{立绘C540}「うつろわざるもの、なのか\nどうなのか‥\nって、言ってますよ。	{框06}{立绘C540}「它在问你们\n是不是不变不易者‥\n哦。
005607	WORLD/AREAD111.EMI	8	{框06}{立绘0304}「ちがうみたいだね‥\n気配がしないよ。\n---\n{立绘0909}って、言ってます。	{框06}{立绘0304}「好像不是呢‥\n感觉不到那种气息。\n---\n{立绘0909}它这么说。
005608	WORLD/AREAD111.EMI	8	{框05}{立绘0708}「うう‥\nお供え、ないのが？\n---\nむずかしい事、ばっかり言って\nバカにしたなー！？\n---\nころすー！	{框05}{立绘0708}「呜哇‥\n连供品，都没带？\n---\n净说些听不懂的话\n瞧不起我啊！？\n---\n杀了你们——！
005609	WORLD/AREAD111.EMI	8	{框06}{立绘8304}「世界に、竜の気が\n高まると‥\n---\n今みたいに、魔の物が\nえいきょうをうけて‥\n---\n神様になったつもりに\nなっちゃうんだ‥	{框06}{立绘8304}「世界的龙气\n一旦高涨‥\n---\n魔物就会像这样\n受到影响‥\n---\n错以为\n自己成了神‥
005610	WORLD/AREAD111.EMI	8	{框06}{立绘8304}「	{框06}{立绘8304}「
005611	WORLD/AREAD111.EMI	8	ただの石のようだ。	似乎只是块普通的石头。
005612	WORLD/AREAD111.EMI	8	{立绘C140}「風が、戻りましたね。	{立绘C140}「风，回来了呢。
005613	WORLD/AREAD111.EMI	8	{框05}{立绘8344}「世界に滿ちる\n竜の気の‥\n---\nえいきょうをうけやすい\n魔物が、力をつけると\nタチが悪いね‥\n---\n{立绘C540}って言ってます。	{框05}{立绘8344}「充盈世界的\n龙气‥\n---\n最受其影响的魔物\n一旦得势\n就麻烦了‥\n---\n{立绘C540}它是这么说的。
005615	WORLD/AREAD111.EMI	8	{立绘0304}「ただの石ころでも‥\n---\n長い間、いろんな気を\nあび續けたら\n魔物になる事もある‥\n---\n	{立绘0304}「就算是普通石头‥\n---\n长久沐浴各种\n气息之后\n也可能变成魔物‥\n---\n
005618	WORLD/AREAD111.EMI	8	{框21}{打字02}ツネキチを後ろから\n突き飛ばして‥\n---\n時間內にマストの上から\n落とせば、クリアです\n---\n×ボタンで、ジャンプし\nツネキチの頭をふむと\nスキができます‥\n---\nその間に後ろから\n体当たりして\n突き飛ばしてください\n---\n□ボタンのダッシュを\nうまく使って‥\n思いっきり行くのがコツ。\n---\n\nもう一度、說明を讀みますか？はい\nいいえ	{框21}{打字02}从背后\n撞飞常吉‥\n---\n在时间内把他从\n桅杆上撞落即算过关\n---\n按×键起跳\n踩到常吉头上\n可让其露出破绽‥\n---\n趁此时从背后\n用身体撞击\n把他撞下去吧\n---\n善用□键的\n冲刺‥\n全力出击是诀窍。\n---\n\n要再读一遍说明吗？是\n否
005619	WORLD/AREAD111.EMI	8	{框21}{打字02}TIMEBONUS！\n\n---\n	{框21}{打字02}TIMEBONUS！\n\n---\n
005622	WORLD/AREAD111.EMI	8	{立绘0801}「海の風で、べとべと。\nあー、おフロ入りたいな‥	{立绘0801}「海风吹得黏糊糊。\n啊——好想泡澡啊‥
005623	WORLD/AREAD111.EMI	8	{立绘0202}「おう、そろそろ\nリプの村が、見えるころだぜ‥	{立绘0202}「哦，差不多\n能望见莉普村了吧‥
005624	WORLD/AREAD111.EMI	8	それは、力をうしない	从此失去力量
005625	WORLD/AREAD111.EMI	8	人として、生きてゆく事でした。	以凡人之身度过余生。
005626	WORLD/AREAD112.EMI	11	ますとのうえ	桅杆之上
005627	WORLD/AREAD112.EMI	11	{立绘8040}「ど、どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？	{立绘8040}「怎、怎么样‥\n很高吧‥、很怕吧？\n---\n要是不想玩了\n现在还来得及‥！？
005630	WORLD/AREAD112.EMI	11	{框21}ツネキチの体当たりを\n×ボタンで、ジャンプして\nかわして下さい。\n---\n上手くかわして、ツネキチを\nマストから落とせば\n{队员01}の勝ちです。	{框21}常吉会冲撞过来\n请按×键\n起跳躲避。\n---\n成功躲避后，把常吉\n从桅杆上撞落\n即{队员01}获胜。
005632	WORLD/AREAD112.EMI	11	{立绘8242}「どうだ、海の上は‥？\n気持ちいいだろう。	{立绘8242}「如何，大海上‥？\n很惬意吧。
005633	WORLD/AREAD112.EMI	11	{立绘8242}「さあて、それで‥\nどこへ向かえば、いいんだ？	{立绘8242}「那么，接下来‥\n该往哪儿开才好？
005634	WORLD/AREAD112.EMI	11	{框05}	{框05}
005635	WORLD/AREAD112.EMI	11	{立绘8242}「ふむ‥、西側の大陸か‥\n---\n船で、直通ってワケには\nいかねぇな‥	{立绘8242}「唔姆‥、西侧大陆啊‥\n---\n船没法\n直达那儿‥
005636	WORLD/AREAD112.EMI	11	{立绘8242}「だが、船で近くまで行って\nそこから‥\n---\nあさせを伝って\n上陸できるって闻いてるよ。\n---\nまあ、何とかなるんじゃ\nねぇかな‥	{立绘8242}「不过，听说可以先开船\n到附近‥\n---\n再沿着浅滩\n登陆上岸。\n---\n总会有办法的\n吧‥
005637	WORLD/AREAD112.EMI	11	{立绘8242}「それまでの、何日か‥\n船の旅を楽しむこった‥！	{立绘8242}「在那之前的几天‥\n就好好享受航程吧‥！
005638	WORLD/AREAD112.EMI	11	{立绘8040}「異常、なーし‥！	{立绘8040}「一切，正常——‥！
005639	WORLD/AREAD112.EMI	11	{立绘0101}「海の上って‥\n気持ちいいですね\n	{立绘0101}「大海上‥\n真舒服啊\n
005643	WORLD/AREAD112.EMI	11	{立绘0304}「あたしも、海の上は\n初めてだよ‥\n---\n	{立绘0304}「我也是第一次\n来大海上‥\n---\n
005644	WORLD/AREAD112.EMI	11	{框05}{立绘0405}「何かが‥、この船を\n追ってきて‥\n---\n体当たりしてるみたいだ‥	{框05}{立绘0405}「有什么东西‥在\n追着这艘船‥\n---\n好像在用身体撞船‥
005645	WORLD/AREAD112.EMI	11	{框04}{立绘8242}「クジラ‥？イルカ‥？\n---\nいや‥、何だありゃ！？	{框04}{立绘8242}「鲸鱼‥？海豚‥？\n---\n不对‥、那是什么！？
005646	WORLD/AREAD112.EMI	11	{框05}{立绘0506}「ふっはー！\n---\nきたえ抜いた、この体！\nあのていどで\nやられはせぬわ！	{框05}{立绘0506}「呼哈——！\n---\n这具千锤百炼之躯！\n区区那种程度\n可打不倒我！
005647	WORLD/AREAD112.EMI	11	{框05}{立绘0506}「お前たちには、何度も\nおくれをとったが‥\n---\nそれも、ここまでだ\nぬっふーん！\n---\nあら海にもまれた\nこの俺様の\n技を食らえぇ〜い！	{框05}{立绘0506}「虽然输给\n你们好多次‥\n---\n到此为止了\n哼噗——！\n---\n尝尝我在大海里\n千锤百炼的\n这招吧——！
005648	WORLD/AREAD112.EMI	11	{框8B}{立绘0506}「どぅはっ！{延时30}	{框8B}{立绘0506}「咚哈！{延时30}
005649	WORLD/AREAD112.EMI	11	{框03}	{框03}
005650	WORLD/AREAD112.EMI	11	{框02}{立绘8242}「あいつ‥、海の男の\n修行したいって\nオレの所に来たんだけど‥\n---\nあのとおり、ケンカばかり\nしててなぁ‥	{框02}{立绘8242}「那家伙‥说是想\n修习海之男\n来我这儿拜师‥\n---\n结果就像这样\n整天只知道打架‥
005651	WORLD/AREAD112.EMI	11	{框02}{立绘8242}「あんたらに、負けて\nいいクスリになったろう‥	{框02}{立绘8242}「输给你们\n也算吃了剂良药吧‥
005652	WORLD/AREAD112.EMI	11	{框02}{立绘8242}「ま、心配しなくても\nあの様子なら‥\n---\nイルカに助けられて\n町まで归るだろ‥	{框02}{立绘8242}「嘛，不用担心\n看他那样子‥\n---\n会有海豚救他\n游回镇上的‥
005653	WORLD/AREAD112.EMI	11	‥それから、しばらく	‥在那之后，有一阵子
005654	WORLD/AREAD112.EMI	11	わたし達の船の旅は	我们的海上航行
005655	WORLD/AREAD112.EMI	11	何事もなく行きました。	一路平安无事。
005657	WORLD/AREAD112.EMI	11	{立绘0202}「大船に乘った気で\n安心してな‥\nと、言いたいところだが‥\n---\n風が、止まっちまった。\nおかしいな‥	{立绘0202}「想让你们\n安心乘船‥\n话是这么说‥\n---\n可风，停了。\n怪了‥
005659	WORLD/AREAD112.EMI	11	{框02}{立绘C140}「ジグさん！\n島が見えます‥！	{框02}{立绘C140}「吉格先生！\n能看见岛了‥！
005660	WORLD/AREAD112.EMI	11	{框06}{立绘8040}「兄キ、島って\nもしかして‥！？	{框06}{立绘8040}「老大，那岛\n莫非是‥！？
005661	WORLD/AREAD112.EMI	11	{立绘0202}「ああ、どうやら\nマズい場所に\n迷いこんだらしい‥\n---\nくそ、オレとした事が‥！	{立绘0202}「啊，看来我们\n迷路闯进了\n麻烦的地方‥\n---\n可恶，我竟会‥！
005662	WORLD/AREAD112.EMI	11	{立绘8202}「ここは、\n---\n火の山島という\n島の近くで‥\n---\n魔神の海と呼ばれる\n边りなんだ‥	{立绘8202}「这里是‥\n---\n名叫火山岛的\n岛屿附近‥\n---\n被称为魔神之海\n的海域‥
005663	WORLD/AREAD112.EMI	11	{立绘8040}「それで‥、その島に\n神様がいて‥\n---\n気まぐれに風を止めたり\n高波をおこしたりして‥\n---\nたくさんの船が\n沈められているんだ‥！	{立绘8040}「然后‥那座岛上\n住着一位神‥\n---\n会心血来潮地止住风\n掀起巨浪‥\n---\n很多船\n都被他弄沉了‥！
005664	WORLD/AREAD112.EMI	11	{立绘0202}「つまり‥、その\n神様の気が変わって‥\n---\n風がふくまで\n船が動かせねぇって\nことなんだ。	{立绘0202}「也就是说‥那位\n神大人心血来潮‥\n---\n不到风起\n船就动不了\n就是这个意思。
005665	WORLD/AREAD112.EMI	11	{框06}{立绘C140}「でも、	{框06}{立绘C140}「但是，
005666	WORLD/AREAD112.EMI	11	{框06}{立绘C140}「ジグさん‥\nその島に上陸することは\nできますか？	{框06}{立绘C140}「吉格先生‥\n我们可以登上\n那座岛吗？
005667	WORLD/AREAD112.EMI	11	{立绘0202}「そりゃ、できない事は\nねぇけど‥\n---\nさっきも言ったとおり\nヤバいかも知れねぇぞ？	{立绘0202}「那倒不是\n做不到‥\n---\n可就像刚才说的\n搞不好会有危险哦？
005668	WORLD/AREAD112.EMI	11	{立绘0202}「だったら、そこの\nボートを使って\n島へ行けばいいぜ‥\n---\nツネキチ！\nおめぇ、ボートを\nこいでやりな‥！	{立绘0202}「那就用那边的\n小艇\n上岛就行‥\n---\n常吉！\n你给他们\n划船‥！
005669	WORLD/AREAD112.EMI	11	{立绘8040}「じゃ、じゃあ‥\n---\n島に行く用意が\nできたら‥\n---\nおれに声をかけてよ。\nボートを出してやるから‥	{立绘8040}「那、那‥\n---\n等你们做好\n上岛准备‥\n---\n就叫我一声。\n我把小艇放下去‥
005670	WORLD/AREAD112.EMI	11	{立绘0304}「竜の化身‥？\n---\nどうも、そんな気配は\nしないけどねぇ‥\n---\n{立绘0607}って、言ってます。	{立绘0304}「龙的化身‥？\n---\n总感觉没有\n那种气息呢‥\n---\n{立绘0607}它是这么说的。
005671	WORLD/AREAD112.EMI	11	{立绘0202}「島へ、行くんなら\nそのボートで‥\n---\nツネキチに、ボートを\nこがせるよ。	{立绘0202}「要上岛\n就用那艘小艇‥\n---\n我会让常吉\n给你们划。
005674	WORLD/AREAD112.EMI	11	{框04}{立绘8040}「ここから、上陸できるよ‥	{框04}{立绘8040}「从这里，就能上岸了‥
005675	WORLD/AREAD112.EMI	11	{框04}{立绘8040}「おれは、ここで\n待ってるから‥\n---\n船に戻るときは\nここまで、来てくれ‥	{框04}{立绘8040}「我就在这里\n等着‥\n---\n要回船上时\n就到这里来‥
005680	WORLD/AREAD112.EMI	11	{框05}{立绘0708}「なんだあ‥\n神様にお供えでも\n持ってきたのが？	{框05}{立绘0708}「什么人啊‥\n是给神带来\n供品的吗？
005681	WORLD/AREAD112.EMI	11	{框06}{立绘8841}「こ、こんにちは‥\n---\nえーと‥\n海の竜さんですか？	{框06}{立绘8841}「你、你好‥\n---\n那个‥\n您是海之龙吗？
005682	WORLD/AREAD112.EMI	11	{框06}{立绘C540}「うつろわざるもの、なのか\nどうなのか‥\nって、言ってますよ。	{框06}{立绘C540}「它在问你们\n是不是不变不易者‥\n哦。
005683	WORLD/AREAD112.EMI	11	{框06}{立绘0304}「ちがうみたいだね‥\n気配がしないよ。\n---\n{立绘0909}って、言ってます。	{框06}{立绘0304}「好像不是呢‥\n感觉不到那种气息。\n---\n{立绘0909}它这么说。
005684	WORLD/AREAD112.EMI	11	{框05}{立绘0708}「うう‥\nお供え、ないのが？\n---\nむずかしい事、ばっかり言って\nバカにしたなー！？\n---\nころすー！	{框05}{立绘0708}「呜哇‥\n连供品，都没带？\n---\n净说些听不懂的话\n瞧不起我啊！？\n---\n杀了你们——！
005685	WORLD/AREAD112.EMI	11	{框06}{立绘8304}「世界に、竜の気が\n高まると‥\n---\n今みたいに、魔の物が\nえいきょうをうけて‥\n---\n神様になったつもりに\nなっちゃうんだ‥	{框06}{立绘8304}「世界的龙气\n一旦高涨‥\n---\n魔物就会像这样\n受到影响‥\n---\n错以为\n自己成了神‥
005686	WORLD/AREAD112.EMI	11	{框06}{立绘8304}「	{框06}{立绘8304}「
005687	WORLD/AREAD112.EMI	11	ただの石のようだ。	似乎只是块普通的石头。
005688	WORLD/AREAD112.EMI	11	{立绘C140}「風が、戻りましたね。	{立绘C140}「风，回来了呢。
005689	WORLD/AREAD112.EMI	11	{框05}{立绘8344}「世界に滿ちる\n竜の気の‥\n---\nえいきょうをうけやすい\n魔物が、力をつけると\nタチが悪いね‥\n---\n{立绘C540}って言ってます。	{框05}{立绘8344}「充盈世界的\n龙气‥\n---\n最受其影响的魔物\n一旦得势\n就麻烦了‥\n---\n{立绘C540}它是这么说的。
005691	WORLD/AREAD112.EMI	11	{立绘0304}「ただの石ころでも‥\n---\n長い間、いろんな気を\nあび續けたら\n魔物になる事もある‥\n---\n	{立绘0304}「就算是普通石头‥\n---\n长久沐浴各种\n气息之后\n也可能变成魔物‥\n---\n
005694	WORLD/AREAD112.EMI	11	{框21}{打字02}ツネキチを後ろから\n突き飛ばして‥\n---\n時間內にマストの上から\n落とせば、クリアです\n---\n×ボタンで、ジャンプし\nツネキチの頭をふむと\nスキができます‥\n---\nその間に後ろから\n体当たりして\n突き飛ばしてください\n---\n□ボタンのダッシュを\nうまく使って‥\n思いっきり行くのがコツ。\n---\n\nもう一度、說明を讀みますか？はい\nいいえ	{框21}{打字02}从背后\n撞飞常吉‥\n---\n在时间内把他从\n桅杆上撞落即算过关\n---\n按×键起跳\n踩到常吉头上\n可让其露出破绽‥\n---\n趁此时从背后\n用身体撞击\n把他撞下去吧\n---\n善用□键的\n冲刺‥\n全力出击是诀窍。\n---\n\n要再读一遍说明吗？是\n否
005695	WORLD/AREAD112.EMI	11	{框21}{打字02}TIMEBONUS！\n\n---\n	{框21}{打字02}TIMEBONUS！\n\n---\n
005698	WORLD/AREAD112.EMI	11	{立绘0801}「海の風で、べとべと。\nあー、おフロ入りたいな‥	{立绘0801}「海风吹得黏糊糊。\n啊——好想泡澡啊‥
005699	WORLD/AREAD112.EMI	11	{立绘0202}「おう、そろそろ\nリプの村が、見えるころだぜ‥	{立绘0202}「哦，差不多\n能望见莉普村了吧‥
005700	WORLD/AREAD112.EMI	11	それは、力をうしない	从此失去力量
005701	WORLD/AREAD112.EMI	11	人として、生きてゆく事でした。	以凡人之身度过余生。
005702	WORLD/AREAD113.EMI	11	「ゆうれいせんの中	「幽灵船内
005703	WORLD/AREAD113.EMI	11	{框21}\n---\nヒトダマだ‥！\nいったい、何を意味して\nいるのだろう‥？	{框21}\n---\n是人魂‥！\n这究竟意味着\n什么呢‥？
005705	WORLD/AREAD114.EMI	11	{立绘C240}「つまり‥‥\n---\nそれはもともと\n自分の物だと‥？	{立绘C240}「也就是说‥‥\n---\n那原本就是\n自己的东西，对吧‥？
005710	WORLD/AREAD114.EMI	11	{框21}\n操作の說明を讀みますか？	{框21}\n要阅读操作说明吗？
005711	WORLD/AREAD114.EMI	11	{框21}\n盗賊を捕まえろ！\n---\n逃げ回る盗賊を追いかけて\n近づき、○ボタンで\n捕まえる事ができます。\n---\n盗賊は足が速いので‥\n道をふさいでうまく\n追いつめるのがコツです。\n---\n\nもう一度、說明を讀みますか？	{框21}\n抓住盗贼！\n---\n追逐四处逃窜的盗贼\n靠近后按○键\n即可将其抓住。\n---\n盗贼脚程飞快‥\n堵住道路巧妙\n将其逼入绝境是诀窍。\n---\n\n要再读一遍说明吗？
005712	WORLD/AREAD114.EMI	11	{框02}	{框02}
005732	WORLD/AREAD114.EMI	11	盗賊ストル\n「見かけない人ですね‥\n---\nあまりこの边を\nうろうろして欲しく\nないのですが。	盗贼斯托鲁\n「你是张生面孔呢‥\n---\n我不太希望你\n在这一带\n转来转去。
005733	WORLD/AREAD114.EMI	11	80	80
005734	WORLD/AREAD114.EMI	11	120	120
005735	WORLD/AREAD114.EMI	11	{道具7804}	{道具7804}
